folio_ageb,entidad,alcaldia,localidad,pob,tot_pobres,IDSM,E_IDS_V
9.012E+11,9,12,1,1271,710,0.9067301,Alto
090170001094A,9,17,1,1131,562,0.9067788,Alto
9.003E+11,9,3,1,1837,972,0.9070543,Alto
9.002E+11,9,2,1,5579,3051,0.9070979,Alto
9.016E+11,9,16,1,283,123,0.9072969,Alto
9.014E+11,9,14,1,2733,1303,0.9073178,Alto
9.003E+11,9,3,1,5393,2663,0.9073497,Alto
9.016E+11,9,16,1,9261,4588,0.9073735,Alto
9.014E+11,9,14,1,2766,1403,0.9074246,Alto
9.012E+11,9,12,1,1807,939,0.9074305,Alto
9.015E+11,9,15,1,1340,655,0.907786,Alto
9.007E+11,9,7,1,1672,884,0.9078721,Alto
9.015E+11,9,15,1,2892,1355,0.9079775,Alto
9.007E+11,9,7,1,4236,2140,0.9080766,Alto
090140001083A,9,14,1,2853,1309,0.9081216,Alto
9.015E+11,9,15,1,1675,786,0.9082766,Alto
9.015E+11,9,15,1,4610,2238,0.9084243,Alto
9.003E+11,9,3,1,1871,888,0.9084644,Alto
9.011E+11,9,11,1,1859,1007,0.9085808,Alto
9.015E+11,9,15,1,1173,541,0.9086356,Alto
9.005E+11,9,5,1,3136,1733,0.9087105,Alto
9.012E+11,9,12,1,2832,1460,0.9088466,Alto
9.003E+11,9,3,1,3488,1834,0.9090329,Alto
9.01E+11,9,10,1,2784,1458,0.9091284,Alto
9.015E+11,9,15,1,2860,1349,0.9095145,Alto
9.006E+11,9,6,1,2060,1087,0.9095182,Alto
9.006E+11,9,6,1,2312,1216,0.9095325,Alto
9.014E+11,9,14,1,4375,2057,0.9096282,Alto
9.003E+11,9,3,1,2949,1471,0.9096657,Alto
090160001100A,9,16,1,7,4,0.9099518,Alto
9.017E+11,9,17,1,1439,727,0.9100868,Alto
090100001103A,9,10,1,1698,717,0.9101486,Alto
9.01E+11,9,10,1,4154,2164,0.9103268,Alto
9.007E+11,9,7,1,7601,4007,0.9103307,Alto
9.016E+11,9,16,1,1922,890,0.9103461,Alto
9.017E+11,9,17,1,1677,835,0.9103592,Alto
9.002E+11,9,2,1,4741,2799,0.9104553,Alto
9.005E+11,9,5,1,3415,1619,0.9105663,Alto
9.014E+11,9,14,1,6846,3266,0.9108484,Alto
9.011E+11,9,11,1,1295,663,0.9110864,Alto
090050001142A,9,5,1,2147,1021,0.9111151,Alto
9.015E+11,9,15,1,4525,2176,0.9111683,Alto
9.003E+11,9,3,1,4717,2502,0.9111995,Alto
9.006E+11,9,6,1,1957,938,0.9112501,Alto
090130001032A,9,13,1,9,6,0.9113184,Alto
9.005E+11,9,5,1,2746,1322,0.9114543,Alto
9.005E+11,9,5,1,2308,1096,0.9115778,Alto
9.002E+11,9,2,1,3383,1595,0.9116749,Alto
9.015E+11,9,15,1,1239,597,0.9117095,Alto
9.014E+11,9,14,1,5962,2655,0.911722,Alto
9.01204E+11,9,12,431,4,3,0.9118613,Alto
9.015E+11,9,15,1,9430,4464,0.9120089,Alto
9.002E+11,9,2,1,2883,1472,0.9121448,Alto
9.005E+11,9,5,1,3638,2034,0.9125254,Alto
9.017E+11,9,17,1,2126,1023,0.9125807,Alto
9.017E+11,9,17,1,1197,596,0.9127754,Alto
9.015E+11,9,15,1,815,386,0.9128623,Alto
9.012E+11,9,12,1,1755,867,0.9128686,Alto
9.005E+11,9,5,1,2571,1274,0.9132134,Alto
9.006E+11,9,6,1,2889,1517,0.9132745,Alto
9.005E+11,9,5,1,8278,4046,0.9133375,Alto
090140001069A,9,14,1,1600,719,0.9135138,Alto
9.01E+11,9,10,1,1870,892,0.9136083,Alto
9.015E+11,9,15,1,1337,633,0.9136424,Alto
9.005E+11,9,5,1,3139,1456,0.9139148,Alto
090170001151A,9,17,1,2245,1201,0.9141222,Alto
090020001067A,9,2,1,6100,3073,0.9142532,Alto
9.002E+11,9,2,1,3594,1726,0.9145301,Alto
9.003E+11,9,3,1,1851,943,0.9145443,Alto
9.005E+11,9,5,1,3178,1525,0.9145749,Alto
9.005E+11,9,5,1,2678,1282,0.9146739,Alto
9.017E+11,9,17,1,157,84,0.914687,Alto
9.015E+11,9,15,1,968,473,0.9147074,Alto
9.015E+11,9,15,1,1595,750,0.9147515,Alto
9.002E+11,9,2,1,4675,2276,0.9148728,Alto
9.005E+11,9,5,1,2569,1290,0.9151349,Alto
9.01204E+11,9,12,398,6,3,0.9153901,Alto
9.003E+11,9,3,1,4125,2078,0.9153923,Alto
9.012E+11,9,12,1,3611,1735,0.9154311,Alto
090150001024A,9,15,1,1040,469,0.9154786,Alto
9.015E+11,9,15,1,1035,490,0.9156326,Alto
9.014E+11,9,14,1,6889,3093,0.9156774,Alto
9.01E+11,9,10,1,728,352,0.915692,Alto
9.015E+11,9,15,1,1207,526,0.9157034,Alto
090030001175A,9,3,1,3595,1820,0.9158215,Alto
9.005E+11,9,5,1,7701,4177,0.9158725,Alto
9.005E+11,9,5,1,2595,1289,0.9158932,Alto
9.005E+11,9,5,1,2455,1117,0.916001,Alto
9.013E+11,9,13,1,3975,1826,0.9160901,Alto
090150001138A,9,15,1,568,265,0.9162183,Alto
9.007E+11,9,7,1,1944,959,0.9162227,Alto
9.01E+11,9,10,1,20306,8649,0.916346,Alto
9.015E+11,9,15,1,1265,571,0.9164208,Alto
9.017E+11,9,17,1,1161,534,0.9164324,Alto
9.007E+11,9,7,1,2455,1195,0.9165237,Alto
9.015E+11,9,15,1,1752,818,0.916551,Alto
9.014E+11,9,14,1,3727,1741,0.9166101,Alto
090050001181A,9,5,1,3723,1779,0.9166552,Alto
9.005E+11,9,5,1,3034,1490,0.9166631,Alto
9.003E+11,9,3,1,5172,2607,0.9167104,Alto
9.017E+11,9,17,1,1206,577,0.9167649,Alto
9.003E+11,9,3,1,2725,1388,0.9168252,Alto
9.015E+11,9,15,1,5312,2362,0.9168963,Alto
9.013E+11,9,13,1,2075,949,0.9169086,Alto
9.002E+11,9,2,1,3289,1788,0.9169204,Alto
9.007E+11,9,7,1,4840,2447,0.9169696,Alto
9.015E+11,9,15,1,1797,851,0.9169831,Alto
9.002E+11,9,2,1,3914,1819,0.9171336,Alto
9.003E+11,9,3,1,6819,3173,0.9171539,Alto
9.015E+11,9,15,1,2541,1083,0.9171604,Alto
9.015E+11,9,15,1,1200,550,0.917374,Alto
9.002E+11,9,2,1,3175,1698,0.9174061,Alto
9.016E+11,9,16,1,1198,514,0.9175205,Alto
9.016E+11,9,16,1,2447,1104,0.9176447,Alto
9.017E+11,9,17,1,1278,650,0.9176894,Alto
090050001263A,9,5,1,2447,1263,0.9177626,Alto
9.014E+11,9,14,1,2561,1141,0.9178597,Alto
9.014E+11,9,14,1,1867,859,0.9179283,Alto
9.014E+11,9,14,1,1740,793,0.9179392,Alto
9.014E+11,9,14,1,5482,2430,0.9179538,Alto
9.012E+11,9,12,1,3317,1456,0.9180766,Alto
9.014E+11,9,14,1,3395,1516,0.9181308,Alto
9.003E+11,9,3,1,2292,1132,0.9181928,Alto
9.01E+11,9,10,1,1681,814,0.9182618,Alto
9.007E+11,9,7,1,3727,1635,0.9183399,Alto
9.014E+11,9,14,1,6496,2920,0.918349,Alto
090160001118A,9,16,1,7362,3256,0.9183547,Alto
090140001012A,9,14,1,5439,2377,0.9185048,Alto
9.014E+11,9,14,1,10163,4646,0.918623,Alto
9.007E+11,9,7,1,2162,1010,0.9189702,Alto
090020001099A,9,2,1,1332,692,0.9190767,Alto
090150001031A,9,15,1,1323,633,0.9192162,Alto
9.002E+11,9,2,1,4227,2171,0.9192646,Alto
9.002E+11,9,2,1,2312,1155,0.9195041,Alto
9.014E+11,9,14,1,2114,983,0.9195524,Alto
9.01E+11,9,10,1,748,327,0.9195539,Alto
9.005E+11,9,5,1,4387,2126,0.9195739,Alto
9.003E+11,9,3,1,4083,1998,0.9197562,Alto
9.005E+11,9,5,1,2126,1118,0.9197587,Alto
9.01E+11,9,10,1,2567,1311,0.9198793,Alto
9.002E+11,9,2,1,6453,2928,0.9199179,Alto
9.003E+11,9,3,1,1416,644,0.9199954,Alto
9.007E+11,9,7,1,2553,1315,0.9200039,Alto
9.012E+11,9,12,1,2483,1103,0.9203115,Alto
9.014E+11,9,14,1,5021,2195,0.9203116,Alto
9.003E+11,9,3,1,1949,990,0.9205787,Alto
090160001029A,9,16,1,8965,4078,0.9207572,Alto
9.005E+11,9,5,1,2417,1178,0.9207988,Alto
9.002E+11,9,2,1,2284,1101,0.9208102,Alto
9.003E+11,9,3,1,1929,904,0.9208269,Alto
9.005E+11,9,5,1,2425,1084,0.9208827,Alto
9.007E+11,9,7,1,1505,747,0.9209261,Alto
9.007E+11,9,7,1,2435,1150,0.9209536,Alto
9.003E+11,9,3,1,3701,1773,0.9210181,Alto
9.014E+11,9,14,1,1783,813,0.9211708,Alto
9.003E+11,9,3,1,3578,1719,0.9212093,Alto
9.015E+11,9,15,1,3329,1569,0.9212285,Alto
9.017E+11,9,17,1,1261,623,0.9212855,Alto
9.012E+11,9,12,1,687,328,0.9213601,Alto
9.01E+11,9,10,1,8357,4195,0.9214344,Alto
9.005E+11,9,5,1,11651,5284,0.9216062,Alto
9.015E+11,9,15,1,2700,1195,0.9216908,Alto
9.01E+11,9,10,1,836,383,0.9218637,Alto
9.005E+11,9,5,1,2640,1289,0.9218838,Alto
9.006E+11,9,6,1,2617,1156,0.9218984,Alto
090020001028A,9,2,1,3088,1453,0.9220208,Alto
9.003E+11,9,3,1,4351,2044,0.9222269,Alto
9.01204E+11,9,12,403,3,3,0.9222752,Alto
9.01E+11,9,10,1,1463,693,0.9223462,Alto
9.003E+11,9,3,1,5632,2671,0.9224473,Alto
9.016E+11,9,16,1,8633,3815,0.9225724,Alto
9.005E+11,9,5,1,1593,730,0.9226457,Alto
9.01E+11,9,10,1,2405,1109,0.9226495,Alto
9.003E+11,9,3,1,3806,1824,0.9226636,Alto
9.017E+11,9,17,1,3110,1412,0.9226657,Alto
090030001054A,9,3,1,727,308,0.9228437,Alto
9.007E+11,9,7,1,2026,945,0.9230561,Alto
9.013E+11,9,13,1,2832,1304,0.9231683,Alto
9.005E+11,9,5,1,3874,1584,0.9232002,Alto
9.012E+11,9,12,1,1404,695,0.9232247,Alto
9.014E+11,9,14,1,2385,1125,0.9233425,Alto
9.005E+11,9,5,1,2697,1248,0.9234398,Alto
9.01E+11,9,10,1,2670,1346,0.9234741,Alto
090170001137A,9,17,1,1906,869,0.9235407,Alto
9.01E+11,9,10,1,2483,1051,0.9236277,Alto
9.00902E+11,9,9,218,6,2,0.923751,Alto
9.012E+11,9,12,1,17,7,0.9237938,Alto
9.014E+11,9,14,1,1862,785,0.9238253,Alto
9.015E+11,9,15,1,1246,566,0.9239061,Alto
9.016E+11,9,16,1,4588,2036,0.92395,Alto
9.017E+11,9,17,1,869,397,0.9240429,Alto
090050001199A,9,5,1,4231,2050,0.9241052,Alto
090020001010A,9,2,1,3314,1632,0.9244227,Alto
9.01E+11,9,10,1,733,329,0.9245832,Alto
9.005E+11,9,5,1,2629,1260,0.9246315,Alto
9.016E+11,9,16,1,3093,1635,0.9246655,Alto
090150001145A,9,15,1,3247,1354,0.9247367,Alto
9.007E+11,9,7,1,3680,1659,0.9247428,Alto
9.007E+11,9,7,1,2730,1246,0.92479,Alto
9.016E+11,9,16,1,736,298,0.9248044,Alto
9.005E+11,9,5,1,3117,1415,0.92487,Alto
9.005E+11,9,5,1,755,328,0.9250528,Alto
9.005E+11,9,5,1,2232,1065,0.9250995,Alto
9.005E+11,9,5,1,4289,1880,0.9252136,Alto
9.014E+11,9,14,1,3206,1372,0.9252847,Alto
9.017E+11,9,17,1,1739,810,0.9253424,Alto
9.014E+11,9,14,1,3741,1569,0.9255571,Alto
9.013E+11,9,13,1,2960,1329,0.9256065,Alto
9.01E+11,9,10,1,436,170,0.9257815,Alto
9.01E+11,9,10,1,2244,1004,0.925855,Alto
9.014E+11,9,14,1,4535,2009,0.9258706,Alto
9.01E+11,9,10,1,763,360,0.9260229,Alto
9.005E+11,9,5,1,1847,859,0.9260915,Alto
9.015E+11,9,15,1,2354,1061,0.9261158,Alto
9.005E+11,9,5,1,2118,1031,0.9262035,Alto
9.016E+11,9,16,1,5841,2718,0.9263051,Alto
9.014E+11,9,14,1,5440,2157,0.9263995,Alto
090120001102A,9,12,1,2911,1273,0.9264371,Alto
9.003E+11,9,3,1,1916,832,0.9265047,Alto
9.014E+11,9,14,1,7698,3192,0.9265845,Alto
9.01E+11,9,10,1,1839,850,0.9265962,Alto
9.015E+11,9,15,1,1383,592,0.926618,Alto
9.014E+11,9,14,1,5911,2384,0.9266495,Alto
9.00902E+11,9,9,249,11,4,0.9266809,Alto
9.003E+11,9,3,1,4149,1753,0.9267843,Alto
9.005E+11,9,5,1,4057,1719,0.9270073,Alto
9.015E+11,9,15,1,1180,542,0.9270128,Alto
9.015E+11,9,15,1,428,197,0.927115,Alto
9.002E+11,9,2,1,1955,866,0.9271251,Alto
9.008E+11,9,8,1,2514,1129,0.927148,Alto
9.01E+11,9,10,1,2130,1028,0.9271663,Alto
9.015E+11,9,15,1,669,270,0.9272098,Alto
9.014E+11,9,14,1,2151,881,0.9274874,Alto
9.016E+11,9,16,1,4748,1956,0.9275105,Alto
9.017E+11,9,17,1,2521,1120,0.9275311,Alto
9.002E+11,9,2,1,2939,1345,0.9275563,Alto
9.002E+11,9,2,1,387,189,0.9275973,Alto
9.004E+11,9,4,1,3790,1641,0.9276198,Alto
9.014E+11,9,14,1,3820,1577,0.9277217,Alto
9.016E+11,9,16,1,73,41,0.9277233,Alto
090030001015A,9,3,1,4805,2155,0.9278597,Alto
9.005E+11,9,5,1,2940,1323,0.927931,Alto
9.015E+11,9,15,1,480,198,0.9281368,Alto
9.014E+11,9,14,1,5499,2260,0.9281482,Alto
9.01E+11,9,10,1,2336,988,0.9281802,Alto
9.014E+11,9,14,1,4025,1683,0.9282295,Alto
9.005E+11,9,5,1,2784,1292,0.9283824,Alto
9.003E+11,9,3,1,3692,1560,0.9284402,Alto
9.012E+11,9,12,1,2703,1134,0.9284565,Alto
9.014E+11,9,14,1,7241,2844,0.9285617,Alto
9.005E+11,9,5,1,1835,818,0.928571,Alto
090030001150A,9,3,1,4476,2006,0.928806,Alto
9.015E+11,9,15,1,552,238,0.9288386,Alto
9.017E+11,9,17,1,2534,1101,0.9288488,Alto
9.007E+11,9,7,1,2144,986,0.9288632,Alto
9.002E+11,9,2,1,2926,1352,0.9288956,Alto
9.012E+11,9,12,1,1087,457,0.9288964,Alto
9.007E+11,9,7,1,1143,524,0.928937,Alto
9.003E+11,9,3,1,5393,2141,0.9290767,Alto
9.003E+11,9,3,1,2456,1021,0.9292545,Alto
9.017E+11,9,17,1,839,343,0.9292578,Alto
090150001120A,9,15,1,1717,709,0.9293607,Alto
9.015E+11,9,15,1,1239,547,0.9294057,Alto
9.015E+11,9,15,1,3076,1398,0.9294117,Alto
9.014E+11,9,14,1,6611,2690,0.9294271,Alto
9.012E+11,9,12,1,5079,2089,0.9295147,Alto
9.003E+11,9,3,1,2945,1248,0.9295306,Alto
9.005E+11,9,5,1,3695,1773,0.9295576,Alto
9.017E+11,9,17,1,1243,564,0.9296612,Alto
9.005E+11,9,5,1,3310,1409,0.929756,Alto
9.008E+11,9,8,1,584,233,0.9297943,Alto
9.015E+11,9,15,1,1657,671,0.9299362,Alto
9.002E+11,9,2,1,2808,1410,0.9299536,Alto
090050001092A,9,5,1,2757,1110,0.9301186,Alto
9.01E+11,9,10,1,495,213,0.9301983,Alto
9.01E+11,9,10,1,456,211,0.9305353,Alto
9.002E+11,9,2,1,2509,1117,0.9305468,Alto
9.015E+11,9,15,1,2779,1079,0.9306021,Alto
090100001078A,9,10,1,1102,510,0.9306065,Alto
9.014E+11,9,14,1,6692,2730,0.9308198,Alto
9.005E+11,9,5,1,2407,1075,0.9308745,Alto
9.007E+11,9,7,1,2931,1345,0.9309973,Alto
9.012E+11,9,12,1,1132,469,0.9310006,Alto
9.016E+11,9,16,1,246,82,0.931102,Alto
9.01E+11,9,10,1,1381,612,0.9312177,Alto
9.007E+11,9,7,1,2404,1024,0.9313899,Alto
9.017E+11,9,17,1,471,217,0.9313932,Alto
9.014E+11,9,14,1,3726,1605,0.9315079,Alto
9.002E+11,9,2,1,2146,1039,0.9315102,Alto
9.012E+11,9,12,1,1838,785,0.9315301,Alto
9.017E+11,9,17,1,1171,502,0.9315867,Alto
090100001021A,9,10,1,677,274,0.9316033,Alto
9.005E+11,9,5,1,1477,669,0.9316243,Alto
9.003E+11,9,3,1,5942,2397,0.9316707,Alto
9.014E+11,9,14,1,1037,430,0.9319065,Alto
9.002E+11,9,2,1,2468,1086,0.931959,Alto
9.007E+11,9,7,1,2527,1014,0.9319764,Alto
9.005E+11,9,5,1,1019,460,0.932045,Alto
9.014E+11,9,14,1,1871,756,0.9321796,Alto
9.01E+11,9,10,1,956,408,0.9324088,Alto
090100001110A,9,10,1,3498,1515,0.9325565,Alto
9.015E+11,9,15,1,1500,612,0.9327697,Alto
9.008E+11,9,8,1,1713,709,0.932913,Muy Alto
9.005E+11,9,5,1,1729,829,0.9329224,Muy Alto
9.012E+11,9,12,1,1126,490,0.9329511,Muy Alto
9.014E+11,9,14,1,7707,3023,0.9330014,Muy Alto
9.015E+11,9,15,1,2344,938,0.9330643,Muy Alto
9.014E+11,9,14,1,3268,1387,0.9331287,Muy Alto
9.016E+11,9,16,1,1197,472,0.9332281,Muy Alto
9.002E+11,9,2,1,919,371,0.9332867,Muy Alto
090140001044A,9,14,1,4186,1643,0.9333233,Muy Alto
9.015E+11,9,15,1,809,358,0.9334119,Muy Alto
9.012E+11,9,12,1,4170,1772,0.933452,Muy Alto
9.006E+11,9,6,1,1280,517,0.9334532,Muy Alto
9.014E+11,9,14,1,4585,1728,0.9335514,Muy Alto
9.007E+11,9,7,1,1917,806,0.9336568,Muy Alto
9.014E+11,9,14,1,4901,1919,0.9336673,Muy Alto
090030001129A,9,3,1,3417,1529,0.9337313,Muy Alto
9.002E+11,9,2,1,1504,631,0.9338073,Muy Alto
9.01204E+11,9,12,428,4,2,0.9339449,Muy Alto
9.014E+11,9,14,1,3279,1268,0.9340707,Muy Alto
090140001101A,9,14,1,4190,1709,0.934248,Muy Alto
9.012E+11,9,12,1,1661,689,0.9343755,Muy Alto
090130001139A,9,13,1,1705,748,0.9344861,Muy Alto
9.003E+11,9,3,1,2425,960,0.9345506,Muy Alto
9.003E+11,9,3,1,2407,986,0.9348058,Muy Alto
9.01E+11,9,10,1,5253,2186,0.9348853,Muy Alto
9.007E+11,9,7,1,3555,1428,0.9349041,Muy Alto
9.014E+11,9,14,1,5104,1964,0.9349099,Muy Alto
9.014E+11,9,14,1,7390,2939,0.9349259,Muy Alto
9.014E+11,9,14,1,5543,2208,0.9350731,Muy Alto
9.014E+11,9,14,1,3890,1524,0.9351096,Muy Alto
9.013E+11,9,13,1,2048,840,0.9352508,Muy Alto
9.014E+11,9,14,1,5250,1958,0.9352917,Muy Alto
9.014E+11,9,14,1,5352,2051,0.9353573,Muy Alto
9.006E+11,9,6,1,2360,965,0.935377,Muy Alto
9.016E+11,9,16,1,4189,2116,0.9354175,Muy Alto
9.017E+11,9,17,1,959,439,0.9354295,Muy Alto
9.003E+11,9,3,1,1986,899,0.9355235,Muy Alto
090160001068A,9,16,1,2016,800,0.9355997,Muy Alto
9.015E+11,9,15,1,573,252,0.9356608,Muy Alto
9.016E+11,9,16,1,2204,869,0.9356805,Muy Alto
9.017E+11,9,17,1,979,437,0.9357112,Muy Alto
9.007E+11,9,7,1,4191,1812,0.9357336,Muy Alto
9.015E+11,9,15,1,668,258,0.9358264,Muy Alto
9.012E+11,9,12,1,297,134,0.9359149,Muy Alto
9.016E+11,9,16,1,2391,1154,0.9359307,Muy Alto
9.003E+11,9,3,1,1737,716,0.935955,Muy Alto
9.003E+11,9,3,1,371,145,0.9360683,Muy Alto
9.012E+11,9,12,1,1001,410,0.9360787,Muy Alto
090170001112A,9,17,1,353,139,0.9361901,Muy Alto
9.003E+11,9,3,1,2344,988,0.9363458,Muy Alto
9.015E+11,9,15,1,205,84,0.9363579,Muy Alto
9.005E+11,9,5,1,2888,1142,0.9363987,Muy Alto
9.017E+11,9,17,1,1692,693,0.936403,Muy Alto
9.016E+11,9,16,1,1462,703,0.9364742,Muy Alto
9.002E+11,9,2,1,2785,1154,0.9365332,Muy Alto
9.003E+11,9,3,1,3368,1388,0.9366984,Muy Alto
9.014E+11,9,14,1,4190,1553,0.9367347,Muy Alto
9.003E+11,9,3,1,4538,2045,0.9368001,Muy Alto
9.002E+11,9,2,1,2330,938,0.9368432,Muy Alto
9.015E+11,9,15,1,2170,883,0.9370897,Muy Alto
9.005E+11,9,5,1,3041,1224,0.9371296,Muy Alto
9.014E+11,9,14,1,2329,886,0.9371303,Muy Alto
9.006E+11,9,6,1,1574,641,0.9371946,Muy Alto
9.015E+11,9,15,1,3852,1458,0.9373054,Muy Alto
9.017E+11,9,17,1,795,332,0.9374128,Muy Alto
090030001086A,9,3,1,2561,1004,0.9375351,Muy Alto
9.005E+11,9,5,1,2166,897,0.9376659,Muy Alto
9.014E+11,9,14,1,2948,1098,0.9378392,Muy Alto
9.016E+11,9,16,1,2930,1059,0.9379191,Muy Alto
9.016E+11,9,16,1,2558,974,0.9379572,Muy Alto
9.006E+11,9,6,1,1566,593,0.9379635,Muy Alto
9.017E+11,9,17,1,1293,519,0.9379956,Muy Alto
9.003E+11,9,3,1,2826,1133,0.9380147,Muy Alto
9.003E+11,9,3,1,1024,415,0.938082,Muy Alto
090120001216A,9,12,1,2970,1211,0.9382082,Muy Alto
9.00903E+11,9,9,306,33,17,0.9383,Muy Alto
9.01E+11,9,10,1,2180,787,0.938306,Muy Alto
9.014E+11,9,14,1,3289,1262,0.9383088,Muy Alto
9.003E+11,9,3,1,4900,1988,0.9383962,Muy Alto
9.016E+11,9,16,1,1623,592,0.9384968,Muy Alto
9.013E+11,9,13,1,537,238,0.9386721,Muy Alto
9.017E+11,9,17,1,792,325,0.9386961,Muy Alto
090120001198A,9,12,1,1526,627,0.9387901,Muy Alto
9.014E+11,9,14,1,5650,2051,0.9389005,Muy Alto
9.007E+11,9,7,1,1952,804,0.9389463,Muy Alto
9.01E+11,9,10,1,2695,1085,0.9390439,Muy Alto
9.007E+11,9,7,1,1652,713,0.939058,Muy Alto
9.005E+11,9,5,1,980,413,0.9391468,Muy Alto
9.003E+11,9,3,1,1530,611,0.9393349,Muy Alto
9.003E+11,9,3,1,1269,503,0.9393663,Muy Alto
9.002E+11,9,2,1,2584,1023,0.9394243,Muy Alto
9.005E+11,9,5,1,2738,1141,0.9396694,Muy Alto
9.01E+11,9,10,1,210,96,0.9396759,Muy Alto
9.003E+11,9,3,1,2637,1066,0.9397605,Muy Alto
9.01E+11,9,10,1,4379,1581,0.9397753,Muy Alto
9.014E+11,9,14,1,5007,1879,0.9398577,Muy Alto
9.005E+11,9,5,1,2147,886,0.9399612,Muy Alto
9.005E+11,9,5,1,4258,1744,0.9399625,Muy Alto
9.012E+11,9,12,1,2761,1098,0.940006,Muy Alto
9.012E+11,9,12,1,1661,650,0.9400985,Muy Alto
9.003E+11,9,3,1,1248,490,0.9401671,Muy Alto
9.012E+11,9,12,1,978,371,0.9401987,Muy Alto
9.014E+11,9,14,1,3653,1335,0.9402212,Muy Alto
9.006E+11,9,6,1,2217,865,0.9402527,Muy Alto
9.002E+11,9,2,1,2634,1034,0.9404517,Muy Alto
9.015E+11,9,15,1,2739,966,0.9404747,Muy Alto
9.017E+11,9,17,1,622,255,0.9406171,Muy Alto
9.014E+11,9,14,1,4931,1806,0.9409209,Muy Alto
9.005E+11,9,5,1,141,58,0.9409851,Muy Alto
9.014E+11,9,14,1,4827,1751,0.9410285,Muy Alto
9.003E+11,9,3,1,2729,1076,0.9411848,Muy Alto
090130001018A,9,13,1,1211,475,0.9412793,Muy Alto
9.003E+11,9,3,1,2664,1004,0.9413565,Muy Alto
9.016E+11,9,16,1,301,115,0.9415413,Muy Alto
090060001097A,9,6,1,1495,601,0.9416376,Muy Alto
090120001038A,9,12,1,406,160,0.9417328,Muy Alto
9.003E+11,9,3,1,1595,654,0.9417861,Muy Alto
9.005E+11,9,5,1,2015,815,0.9419228,Muy Alto
9.015E+11,9,15,1,1824,739,0.9420451,Muy Alto
9.017E+11,9,17,1,1043,407,0.9420598,Muy Alto
9.002E+11,9,2,1,4943,2051,0.9422951,Muy Alto
9.005E+11,9,5,1,1883,760,0.9423479,Muy Alto
090030001168A,9,3,1,1474,527,0.9423501,Muy Alto
090140001037A,9,14,1,2364,859,0.9423813,Muy Alto
9.003E+11,9,3,1,3737,1471,0.9424784,Muy Alto
9.007E+11,9,7,1,1620,626,0.9426615,Muy Alto
9.008E+11,9,8,1,1284,488,0.9427006,Muy Alto
9.012E+11,9,12,1,1334,546,0.9427443,Muy Alto
9.003E+11,9,3,1,1915,732,0.9427468,Muy Alto
9.002E+11,9,2,1,1788,731,0.9428133,Muy Alto
9.003E+11,9,3,1,1613,650,0.9429581,Muy Alto
9.003E+11,9,3,1,3263,1239,0.9430379,Muy Alto
9.016E+11,9,16,1,2258,834,0.9430483,Muy Alto
9.014E+11,9,14,1,5306,1953,0.9432491,Muy Alto
9.014E+11,9,14,1,4094,1481,0.9434247,Muy Alto
9.012E+11,9,12,1,1014,401,0.9435408,Muy Alto
9.014E+11,9,14,1,4732,1642,0.9436318,Muy Alto
9.01E+11,9,10,1,1732,598,0.943651,Muy Alto
090160001043A,9,16,1,1525,580,0.9437078,Muy Alto
9.003E+11,9,3,1,2236,812,0.9439273,Muy Alto
9.01E+11,9,10,1,4218,1531,0.944043,Muy Alto
9.003E+11,9,3,1,1588,586,0.9441643,Muy Alto
9.01E+11,9,10,1,531,195,0.9442463,Muy Alto
9.016E+11,9,16,1,3571,1382,0.94427,Muy Alto
9.014E+11,9,14,1,3952,1421,0.9443096,Muy Alto
9.005E+11,9,5,1,2706,1063,0.9443495,Muy Alto
090140001005A,9,14,1,5424,1887,0.9444786,Muy Alto
9.003E+11,9,3,1,3383,1288,0.9447231,Muy Alto
9.003E+11,9,3,1,687,252,0.9447898,Muy Alto
9.012E+11,9,12,1,1812,685,0.9448071,Muy Alto
9.005E+11,9,5,1,2068,812,0.9448285,Muy Alto
9.008E+11,9,8,1,1357,572,0.9449031,Muy Alto
9.012E+11,9,12,1,1960,727,0.9449112,Muy Alto
9.003E+11,9,3,1,2978,1134,0.9449543,Muy Alto
9.016E+11,9,16,1,161,64,0.9449999,Muy Alto
9.012E+11,9,12,1,2826,1061,0.9450085,Muy Alto
9.017E+11,9,17,1,1512,590,0.9450088,Muy Alto
9.012E+11,9,12,1,2038,809,0.9451194,Muy Alto
9.007E+11,9,7,1,959,590,0.9451429,Muy Alto
9.005E+11,9,5,1,1722,649,0.9451987,Muy Alto
9.008E+11,9,8,1,1616,568,0.9454455,Muy Alto
9.003E+11,9,3,1,2423,915,0.9454508,Muy Alto
9.012E+11,9,12,1,3257,1250,0.9454982,Muy Alto
090070001091A,9,7,1,1427,506,0.9455171,Muy Alto
9.014E+11,9,14,1,3498,1226,0.9455644,Muy Alto
090140001076A,9,14,1,3853,1378,0.9457436,Muy Alto
9.01E+11,9,10,1,618,231,0.9457494,Muy Alto
9.01204E+11,9,12,415,7,4,0.9457611,Muy Alto
9.005E+11,9,5,1,2289,844,0.9458131,Muy Alto
9.003E+11,9,3,1,1427,588,0.9458334,Muy Alto
9.01E+11,9,10,1,71,31,0.9458458,Muy Alto
9.008E+11,9,8,1,4803,1834,0.9459725,Muy Alto
9.014E+11,9,14,1,3607,1277,0.9462037,Muy Alto
090030001143A,9,3,1,2809,1068,0.9462408,Muy Alto
